Order_ID,Order_Date,Shipment_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Quantity,Discount,Unit_Price,ProfitperUnit,CostperUnit,PercentageofProfit,Order_Month,Order_Year,Sales_v2,Profit_v2,Decimal_Percentage,Min_Order_Date,Tenure
CA-2017-140088,5/28/2017,5/30/2017,Second Class,PO-18865,Patrick O'Donnell,Consumer,Columbia,South Carolina,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,2,0,150.98,16.6078,134.3722,12.40%,May,2017,301.96,33.2156,0.124,3/23/2014,1378 days
CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,Rochester,Minnesota,Central,TEC-AC-10001998,Technology,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1,0,19.99,6.7966,13.1934,51.50%,October,2017,19.99,6.7966,0.515,5/11/2014,1329 days
CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,Rochester,Minnesota,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,2,0,3.08,1.4784,1.6016,92.30%,October,2017,6.16,2.9568,0.923,5/11/2014,1329 days
CA-2016-159695,4/5/2016,4/10/2016,Second Class,GM-14455,Gary Mitchum,Home Office,Houston,Texas,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,7,0.2,22.624,1.9796,20.6444,9.60%,April,2016,158.368,13.8572,0.096,4/11/2014,1359 days
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,3,0,6.7,2.211,4.489,49.30%,September,2016,20.1,6.633,0.493,6/14/2016,564 days
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,2,0.2,36.792,4.1391,32.6529,12.70%,September,2016,73.584,8.2782,0.127,6/14/2016,564 days
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,1,0,6.48,3.1104,3.3696,92.30%,September,2016,6.48,3.1104,0.923,6/14/2016,564 days
CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,2,0,6.48,3.1104,3.3696,92.30%,January,2015,12.96,6.2208,0.923,8/26/2014,1222 days
CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",3,0,17.78,5.5118,12.2682,44.90%,January,2015,53.34,16.5354,0.449,8/26/2014,1222 days
CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,2,0,16.48,8.0752,8.4048,96.10%,January,2015,32.96,16.1504,0.961,8/26/2014,1222 days
US-2017-109484,11/6/2017,11/12/2017,Standard Class,RB-19705,Roger Barcio,Home Office,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,1,0.7,5.682,-3.788,9.47,-40.00%,November,2017,5.682,-3.788,-0.4,8/22/2015,861 days
CA-2017-161018,11/9/2017,11/11/2017,Second Class,PN-18775,Parhena Norris,Home Office,New York City,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,7,0,13.79,5.7918,7.9982,72.40%,November,2017,96.53,40.5426,0.724,8/7/2015,876 days
CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,San Francisco,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,3,0.2,17.104,5.9864,11.1176,53.80%,June,2017,51.312,17.9592,0.538,9/2/2014,1215 days
CA-2016-149223,9/6/2016,9/11/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,Saint Paul,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,6,0,12.98,3.7642,9.2158,40.80%,September,2016,77.88,22.5852,0.408,12/21/2015,740 days
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,7,0.2,9.232,3.2312,6.0008,53.80%,August,2016,64.624,22.6184,0.538,3/14/2014,1387 days
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,3,0.2,31.992,-3.5991,35.5911,-10.10%,August,2016,95.976,-10.7973,-0.101,3/14/2014,1387 days
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3,0.8,0.596,-1.0132,1.6092,-63.00%,August,2016,1.788,-3.0396,-0.63,3/14/2014,1387 days
CA-2016-129903,12/1/2016,12/4/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),4,0,5.98,2.9302,3.0498,96.10%,December,2016,23.92,11.7208,0.961,8/5/2014,1243 days
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,6,0.2,39.816,-4.4793,44.2953,-10.10%,November,2015,238.896,-26.8758,-0.101,5/3/2015,972 days
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3,0.2,34.12,-1.2795,35.3995,-3.60%,November,2015,102.36,-3.8385,-0.036,5/3/2015,972 days
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3,0.7,12.294,-8.6058,20.8998,-41.20%,November,2015,36.882,-25.8174,-0.412,5/3/2015,972 days
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,8,0.2,9.264,2.2002,7.0638,31.10%,November,2017,74.112,17.6016,0.311,3/29/2016,641 days
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,1,0.2,27.992,2.0994,25.8926,8.10%,November,2017,27.992,2.0994,0.081,3/29/2016,641 days
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,1,0.2,3.304,1.0738,2.2302,48.10%,November,2017,3.304,1.0738,0.481,3/29/2016,641 days
CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,5,0.2,67.992,13.5984,54.3936,25.00%,October,2015,339.96,67.992,0.25,5/17/2014,1323 days
CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,2,0,20.98,5.4548,15.5252,35.10%,December,2017,41.96,10.9096,0.351,5/9/2016,600 days
CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2,0,37.98,11.394,26.586,42.90%,November,2016,75.96,22.788,0.429,3/4/2014,1397 days
CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",6,0,4.54,2.2246,2.3154,96.10%,November,2016,27.24,13.3476,0.961,3/4/2014,1397 days
CA-2014-123498,11/7/2014,11/9/2014,First Class,TC-20980,Tamara Chand,Corporate,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,3,0.8,8.682,-14.7594,23.4414,-63.00%,November,2014,26.046,-44.2782,-0.63,11/7/2014,1149 days
CA-2014-165428,9/1/2014,9/4/2014,First Class,JL-15130,Jack Lebron,Consumer,Houston,Texas,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3,0.8,1.216,-2.0064,3.2224,-62.30%,September,2014,3.648,-6.0192,-0.623,7/18/2014,1261 days
CA-2014-138023,8/15/2014,8/18/2014,First Class,KH-16510,Keith Herrera,Consumer,Dallas,Texas,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,8,0.8,3.87,-6.579,10.449,-63.00%,August,2014,30.96,-52.632,-0.63,8/15/2014,1233 days
CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,Laredo,Texas,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3,0.8,0.762,-1.2192,1.9812,-61.50%,December,2014,2.286,-3.6576,-0.615,9/8/2014,1209 days
CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,3,0,262.51,55.1271,207.3829,26.60%,March,2015,787.53,165.3813,0.266,3/2/2015,1034 days
US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1,0.7,157.794,-115.7156,273.5096,-42.30%,April,2015,157.794,-115.7156,-0.423,10/31/2014,1156 days
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,3,0,15.68,6.1152,9.5648,63.90%,June,2016,47.04,18.3456,0.639,6/3/2014,1306 days
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4,0,7.71,3.4695,4.2405,81.80%,June,2016,30.84,13.878,0.818,6/3/2014,1306 days
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",6,0,37.76,10.5728,27.1872,38.90%,June,2016,226.56,63.4368,0.389,6/3/2014,1306 days
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,9,0,12.78,5.751,7.029,81.80%,June,2016,115.02,51.759,0.818,6/3/2014,1306 days
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,7,0,9.72,2.8188,6.9012,40.80%,June,2016,68.04,19.7316,0.408,6/3/2014,1306 days
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,Houston,Texas,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,5,0.8,179.398,-296.0067,475.4047,-62.30%,November,2014,896.99,-1480.0335,-0.623,11/11/2014,1145 days
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,Houston,Texas,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1,0.8,1.234,-1.9744,3.2084,-61.50%,November,2014,1.234,-1.9744,-0.615,11/11/2014,1145 days
US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2,0.7,1.194,-0.9154,2.1094,-43.40%,November,2017,2.388,-1.8308,-0.434,8/16/2014,1232 days
US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",7,0.2,34.856,4.357,30.499,14.30%,November,2017,243.992,30.499,0.143,8/16/2014,1232 days
US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",2,0.2,40.712,-4.5801,45.2921,-10.10%,November,2016,81.424,-9.1602,-0.101,10/20/2014,1167 days
US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,3,0,79.52,8.7472,70.7728,12.40%,November,2016,238.56,26.2416,0.124,10/20/2014,1167 days
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5,0.4,11.994,-2.3988,14.3928,-16.70%,February,2017,59.97,-11.994,-0.167,8/24/2014,1224 days
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",2,0.2,39.152,14.682,24.47,60.00%,February,2017,78.304,29.364,0.6,8/24/2014,1224 days
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-FA-10000735,Office Supplies,Fasteners,Staples,9,0.2,2.384,0.7748,1.6092,48.10%,February,2017,21.456,6.9732,0.481,8/24/2014,1224 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,3,0,6.68,3.2064,3.4736,92.30%,October,2016,20.04,9.6192,0.923,4/25/2014,1345 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,1,0,35.44,16.6568,18.7832,88.70%,October,2016,35.44,16.6568,0.887,4/25/2014,1345 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",4,0,2.88,0.864,2.016,42.90%,October,2016,11.52,3.456,0.429,4/25/2014,1345 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,2,0,2.01,0.9849,1.0251,96.10%,October,2016,4.02,1.9698,0.961,4/25/2014,1345 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,3,0.2,25.392,8.8872,16.5048,53.80%,October,2016,76.176,26.6616,0.538,4/25/2014,1345 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,6,0,10.98,3.0744,7.9056,38.90%,October,2016,65.88,18.4464,0.389,4/25/2014,1345 days
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,14,0,3.08,1.4784,1.6016,92.30%,October,2016,43.12,20.6976,0.923,4/25/2014,1345 days
CA-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,2,0.2,41.4,5.175,36.225,14.30%,September,2016,82.8,10.35,0.143,3/26/2014,1375 days
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,3,0,2.94,0.7938,2.1462,37.00%,September,2017,8.82,2.3814,0.37,12/10/2014,1116 days
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3,0,3.62,1.7014,1.9186,88.70%,September,2017,10.86,5.1042,0.887,12/10/2014,1116 days
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,3,0,47.9,22.992,24.908,92.30%,September,2017,143.7,68.976,0.923,12/10/2014,1116 days
CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,3,0,279.81,72.7506,207.0594,35.10%,December,2017,839.43,218.2518,0.351,10/31/2015,791 days
CA-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,7,0,95.99,2.8797,93.1103,3.10%,September,2015,671.93,20.1579,0.031,10/11/2014,1176 days
CA-2014-105340,11/22/2014,11/25/2014,First Class,EH-14185,Evan Henry,Consumer,Pasadena,Texas,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,1,0.8,6.928,-11.0848,18.0128,-61.50%,November,2014,6.928,-11.0848,-0.615,5/22/2014,1318 days
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,11,0,34.95,9.4365,25.5135,37.00%,December,2016,384.45,103.8015,0.37,12/5/2016,390 days
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,3,0,49.99,1.9996,47.9904,4.20%,December,2016,149.97,5.9988,0.042,12/5/2016,390 days
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",8,0,243.98,73.194,170.786,42.90%,December,2016,1951.84,585.552,0.429,12/5/2016,390 days
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,5,0,34.31,16.1257,18.1843,88.70%,December,2016,171.55,80.6285,0.887,12/5/2016,390 days
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,5,0.2,31.584,3.5532,28.0308,12.70%,March,2016,157.92,17.766,0.127,12/22/2014,1104 days
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,2,0.2,101.592,7.6194,93.9726,8.10%,March,2016,203.184,15.2388,0.081,12/22/2014,1104 days
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,7,0,8.34,3.753,4.587,81.80%,May,2015,58.38,26.271,0.818,4/16/2014,1354 days
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,4,0,26.38,12.1348,14.2452,85.20%,May,2015,105.52,48.5392,0.852,4/16/2014,1354 days
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",6,0,13.48,3.5048,9.9752,35.10%,May,2015,80.88,21.0288,0.351,4/16/2014,1354 days
CA-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,3,0,2.21,0.5967,1.6133,37.00%,May,2015,6.63,1.7901,0.37,5/28/2015,947 days
CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,Sam Craven,Consumer,Plano,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4,0.8,0.848,-1.272,2.12,-60.00%,June,2014,3.392,-5.088,-0.6,3/3/2014,1398 days
CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,2,0,7.31,3.4357,3.8743,88.70%,November,2016,14.62,6.8714,0.887,2/27/2015,1037 days
CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,7,0,134.99,33.7475,101.2425,33.30%,November,2016,944.93,236.2325,0.333,2/27/2015,1037 days
CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,1,0,5.98,2.691,3.289,81.80%,May,2016,5.98,2.691,0.818,5/18/2014,1322 days
CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,2,0.2,27.192,0.6798,26.5122,2.60%,December,2015,54.384,1.3596,0.026,10/1/2015,821 days
CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,5,0,5.68,2.6696,3.0104,88.70%,November,2016,28.4,13.348,0.887,4/5/2014,1365 days
